,zpid,homeType,homeStatus,daysOnZillow,priceOutlier,listPrice,streetAddress,zipcode,yearBuilt,bedrooms,bathrooms,livingAreaValue,livingAreaUnits,lotAreaValue,lotAreaUnits,zestimate,latitude,longitude,favoriteCount,pageViewCount,newConstructionType,resoFacts.associationFee,listingSubType.isForeclosure,resoFacts.isSeniorCommunity,resoFacts.propertySubType,hdpUrl,taxAssessedValue,cityId,rentZestimate,restimateHighPercent,restimateLowPercent,mortgageRates.thirtyYearFixedRate,mortgageRates.fifteenYearFixedRate,mortgageRates.arm5Rate,resoFacts.garageSpaces,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasGarage,resoFacts.hasPrivatePool,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.taxAnnualAmount,resoFacts.waterViewYN,price/sqft,schoolMaxRating,schoolMinDistance
1796,55825736,SINGLE_FAMILY,FOR_SALE,111,1,664000.0,1865 Amberwood Dr SE,32909,2001,4.0,3.0,2692.0,Square Feet,26571.6,Square Feet,638600.0,27.950089,-80.66427,22.0,565.0,False,79.0,False,False,Single Family Residence,www.zillow.com/homedetails/1865-Amberwood-Dr-SE-Palm-Bay-FL-32909/55825736_zpid/,528370.0,53787.0,3914.0,23.0,20.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,True,True,True,4176.0,True,246.65676077265974,7.0,0.7
1797,43452164,SINGLE_FAMILY,FOR_SALE,126,0,665000.0,440 Grant Ave,32937,1977,4.0,2.0,1870.0,Square Feet,7840.8,Square Feet,625900.0,28.18203,-80.60105,26.0,810.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/440-Grant-Ave-Satellite-Beach-FL-32937/43452164_zpid/,449630.0,20367.0,3698.0,24.0,21.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,False,False,3567.0,False,355.6149732620321,9.0,0.3
1798,52397016,SINGLE_FAMILY,FOR_SALE,70,0,665000.0,2791 Englewood Dr,32940,1999,4.0,5.0,2931.0,Square Feet,9147.6,Square Feet,665000.0,28.185413,-80.66842,65.0,963.0,False,17.0,False,False,Single Family Residence,www.zillow.com/homedetails/2791-Englewood-Dr-Melbourne-FL-32940/52397016_zpid/,548190.0,19307.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,3.0,True,True,False,False,True,True,False,True,False,9679.0,False,226.8850221767315,8.0,4.3
1799,43398386,SINGLE_FAMILY,FOR_SALE,163,0,669000.0,4740 Seminole Trl,32953,1989,4.0,2.0,2390.0,Square Feet,11761.2,Square Feet,634500.0,28.442684,-80.71826,5.0,392.0,False,29.0,False,False,Single Family Residence,www.zillow.com/homedetails/4740-Seminole-Trl-Merritt-Island-FL-32953/43398386_zpid/,432080.0,39760.0,3122.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,True,False,False,2273.0,False,279.9163179916318,9.0,4.6
1800,66691942,SINGLE_FAMILY,FOR_SALE,108,0,669000.0,3910 Waterford Dr,32955,2004,5.0,3.0,3686.0,Square Feet,13939.2,Square Feet,669000.0,28.290178,-80.710556,33.0,684.0,False,25.0,False,False,Single Family Residence,www.zillow.com/homedetails/3910-Waterford-Dr-Rockledge-FL-32955/66691942_zpid/,561740.0,13560.0,3999.0,13.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,False,5392.0,False,181.49755832881172,7.0,0.7
1801,43463587,SINGLE_FAMILY,FOR_SALE,11,0,669900.0,121 Algonquin Ter,32937,1963,4.0,3.0,2500.0,Square Feet,9583.2,Square Feet,651500.0,28.155056,-80.593765,108.0,1281.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/121-Algonquin-Ter-Indian-Harbour-Beach-FL-32937/43463587_zpid/,432960.0,124815.0,3288.0,39.0,21.0,6.443,5.636,6.831,1.0,True,False,False,False,True,True,False,True,False,114.0,False,267.96,10.0,2.2
1802,54603919,SINGLE_FAMILY,FOR_SALE,125,0,669900.0,460 Cheyenne Trl,32953,1992,3.0,4.0,2550.0,Square Feet,16988.4,Square Feet,669900.0,28.438768,-80.71991,25.0,1043.0,False,29.0,False,False,Single Family Residence,www.zillow.com/homedetails/460-Cheyenne-Trl-Merritt-Island-FL-32953/54603919_zpid/,538210.0,39760.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,True,True,True,3003.0,True,262.70588235294116,9.0,4.3
1803,43446117,SINGLE_FAMILY,FOR_SALE,5,0,670000.0,124 Tequesta Harbor Dr,32952,1973,4.0,2.0,1784.0,Square Feet,21780.0,Square Feet,670000.0,28.248566,-80.65862,39.0,923.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/124-Tequesta-Harbor-Dr-Merritt-Island-FL-32952/43446117_zpid/,392990.0,39760.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,2.0,True,False,False,False,True,False,False,False,False,5415.0,False,375.56053811659194,10.0,5.8
1804,43386054,SINGLE_FAMILY,FOR_SALE,10,1,674800.0,5035 Kirkwood Trl,32780,1981,4.0,3.0,3282.0,Square Feet,70567.20000000001,Square Feet,674800.0,28.55143,-80.83239,36.0,692.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/5035-Kirkwood-Trl-Titusville-FL-32780/43386054_zpid/,488130.0,7433.0,3440.0,21.0,23.0,6.443,5.636,6.831,3.0,True,False,False,False,True,False,False,False,False,5821.0,False,205.60633759902498,4.0,1.5
1805,339806751,SINGLE_FAMILY,FOR_SALE,118,0,674955.0,2353 Landon St,32940,2023,3.0,3.0,2283.0,Square Feet,7840.8,Square Feet,652200.0,28.215591,-80.72783,4.0,151.0,BUILDER_SPEC,40.0,False,False,Single Family Residence,www.zillow.com/homedetails/2353-Landon-St-Melbourne-FL-32940/339806751_zpid/,70000.0,19307.0,3211.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,False,False,142.0,False,295.64388961892246,8.0,2.6
1806,43477637,SINGLE_FAMILY,FOR_SALE,19,0,675000.0,4240 Miami Ave,32904,1974,4.0,3.0,2176.0,Square Feet,43124.4,Square Feet,673200.0,28.075722,-80.696045,112.0,1265.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4240-Miami-Ave-Melbourne-FL-32904/43477637_zpid/,314860.0,14563.0,3547.0,24.0,19.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,False,False,3944.0,False,310.2022058823529,5.0,1.9
1807,66692262,SINGLE_FAMILY,FOR_SALE,24,0,675000.0,5980 Herons Landing Dr,32955,2004,3.0,3.0,2194.0,Square Feet,10890.0,Square Feet,672700.0,28.273048,-80.705055,71.0,1363.0,False,39.0,False,False,Single Family Residence,www.zillow.com/homedetails/5980-Herons-Landing-Dr-Rockledge-FL-32955/66692262_zpid/,544890.0,13560.0,3741.0,23.0,19.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,False,True,False,5348.0,False,307.65724703737465,7.0,2.4
1808,251163383,SINGLE_FAMILY,FOR_SALE,116,0,675000.0,3924 Archdale St,32940,2020,5.0,3.0,2427.0,Square Feet,9147.6,Square Feet,647600.0,28.220516,-80.75267,36.0,1144.0,False,112.0,False,False,Single Family Residence,www.zillow.com/homedetails/3924-Archdale-St-Melbourne-FL-32940/251163383_zpid/,546690.0,19307.0,3750.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,False,False,4875.0,False,278.1211372064277,8.0,2.4
1809,251164181,SINGLE_FAMILY,FOR_SALE,9,0,675000.0,8048 Gullen Dr,32940,2021,4.0,4.0,2302.0,Square Feet,3920.4,Square Feet,656700.0,28.217678,-80.72932,41.0,1172.0,False,146.0,False,False,Single Family Residence,www.zillow.com/homedetails/8048-Gullen-Dr-Melbourne-FL-32940/251164181_zpid/,415250.0,19307.0,2999.0,17.0,17.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,False,False,5467.0,False,293.22328410078194,8.0,2.4
1810,338575222,SINGLE_FAMILY,FOR_SALE,14,0,675000.0,4555 Celestial Dr,32949,2023,3.0,3.0,2444.0,Square Feet,45302.4,Square Feet,675000.0,27.89672,-80.528435,39.0,695.0,False,6.0,False,False,Single Family Residence,www.zillow.com/homedetails/4555-Celestial-Dr-Grant-Valkaria-FL-32949/338575222_zpid/,62400.0,398464.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,False,1219.0,False,276.18657937806876,6.0,6.0
1811,2076249707,SINGLE_FAMILY,FOR_SALE,3,0,675000.0,1385 W Central Ave,32952,1967,4.0,3.0,1820.0,Square Feet,9147.6,Square Feet,675000.0,28.386139,-80.67363,18.0,448.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1385-W-Central-Ave-Merritt-Island-FL-32952/2076249707_zpid/,270250.0,39760.0,1870.0,53.0,22.0,6.443,5.636,6.831,2.0,True,False,False,False,True,False,False,True,True,3826.0,True,370.8791208791209,6.0,1.7
1812,43519300,SINGLE_FAMILY,FOR_SALE,23,0,678000.0,151 Seaglass Dr,32951,1998,4.0,2.0,2275.0,Square Feet,11325.6,Square Feet,641900.0,27.977844,-80.514854,135.0,2569.0,False,67.0,False,False,Single Family Residence,www.zillow.com/homedetails/151-Seaglass-Dr-Melbourne-Beach-FL-32951/43519300_zpid/,638970.0,32805.0,3934.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,False,4956.0,False,298.02197802197804,10.0,5.8
1813,104070174,SINGLE_FAMILY,FOR_SALE,131,1,679500.0,2173 Windbrook Dr SE,32909,2022,5.0,3.0,2692.0,Square Feet,18295.2,Square Feet,653900.0,27.94056,-80.64276,33.0,640.0,False,52.0,False,False,Single Family Residence,www.zillow.com/homedetails/2173-Windbrook-Dr-SE-Palm-Bay-FL-32909/104070174_zpid/,441930.0,53787.0,2786.0,27.0,11.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,False,True,True,1130.0,True,252.4145616641902,7.0,1.9
1814,43443123,SINGLE_FAMILY,FOR_SALE,46,0,679900.0,428 Vizcaya Ct,32940,1993,4.0,2.0,2275.0,Square Feet,13503.6,Square Feet,647800.0,28.217903,-80.67812,238.0,3151.0,False,23.0,False,False,Single Family Residence,www.zillow.com/homedetails/428-Vizcaya-Ct-Melbourne-FL-32940/43443123_zpid/,517300.0,19307.0,3827.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,True,False,True,True,6086.0,True,298.85714285714283,9.0,4.2
1815,247229734,SINGLE_FAMILY,FOR_SALE,46,0,680000.0,4612 Shannock Ave,32953,2017,5.0,4.0,3590.0,Square Feet,10890.0,Square Feet,678500.0,28.438894,-80.70363,34.0,1018.0,False,71.0,False,False,Single Family Residence,www.zillow.com/homedetails/4612-Shannock-Ave-Merritt-Island-FL-32953/247229734_zpid/,558880.0,39760.0,3753.0,24.0,21.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,False,False,False,814.0,False,189.41504178272982,9.0,4.2
1816,43452166,SINGLE_FAMILY,FOR_SALE,10,0,685000.0,460 Grant Ave,32937,1977,3.0,2.0,1641.0,Square Feet,7840.8,Square Feet,685000.0,28.182022,-80.601524,31.0,1655.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/460-Grant-Ave-Satellite-Beach-FL-32937/43452166_zpid/,479460.0,20367.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,True,True,False,5336.0,False,417.4283973187081,9.0,0.3
1817,43452468,SINGLE_FAMILY,FOR_SALE,11,0,685000.0,210 Pineapple St,32937,1963,4.0,3.0,2960.0,Square Feet,9147.6,Square Feet,685600.0,28.179216,-80.59999,91.0,1548.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/210-Pineapple-St-Satellite-Beach-FL-32937/43452468_zpid/,497500.0,20367.0,3812.0,23.0,20.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,False,False,5007.0,False,231.4189189189189,9.0,0.4
1818,71025589,SINGLE_FAMILY,FOR_SALE,31,0,685000.0,328 Tunbridge Dr,32955,2005,6.0,4.0,3406.0,Square Feet,8712.0,Square Feet,648500.0,28.302408,-80.71117,93.0,1768.0,False,30.0,False,False,Single Family Residence,www.zillow.com/homedetails/328-Tunbridge-Dr-Rockledge-FL-32955/71025589_zpid/,525190.0,13560.0,3254.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,True,False,True,False,3214.0,False,201.11567821491485,10.0,2.7
1819,2055707444,SINGLE_FAMILY,FOR_SALE,45,0,686465.0,9011 Stormy Sky Ct,32940,2024,3.0,3.0,2099.0,Square Feet,6826.0,Square Feet,683900.0,28.201843,-80.73374,18.0,222.0,BUILDER_SPEC,418.0,False,True,Single Family Residence,www.zillow.com/homedetails/9011-Stormy-Sky-Ct-Melbourne-FL-32940/2055707444_zpid/,270250.0,13560.0,3118.0,24.0,19.0,6.443,5.636,6.831,2.0,False,True,True,False,True,False,True,True,False,1580.0,True,327.04383039542637,8.0,3.5
1820,251164246,SINGLE_FAMILY,FOR_SALE,13,0,688800.0,2213 Zuma Ln,32940,2020,4.0,4.0,2302.0,Square Feet,3920.4,Square Feet,688800.0,28.219013,-80.72594,21.0,666.0,False,146.0,False,False,Single Family Residence,www.zillow.com/homedetails/2213-Zuma-Ln-Melbourne-FL-32940/251164246_zpid/,412800.0,19307.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,False,False,5888.0,False,299.2180712423979,8.0,2.4
1821,104086530,SINGLE_FAMILY,FOR_SALE,7,0,689000.0,279 Montecito Dr,32937,2013,3.0,2.0,2264.0,Square Feet,6098.4,Square Feet,682800.0,28.195166,-80.60279,42.0,884.0,False,64.0,False,False,Single Family Residence,www.zillow.com/homedetails/279-Montecito-Dr-Satellite-Beach-FL-32937/104086530_zpid/,488330.0,20367.0,3440.0,36.0,12.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,False,7428.0,False,304.3286219081272,8.0,0.7
1822,331435753,SINGLE_FAMILY,FOR_SALE,18,0,689900.0,5265 Ambrosia Ln,32953,2020,4.0,3.0,2495.0,Square Feet,33976.8,Square Feet,667200.0,28.454706,-80.68848,52.0,1321.0,False,83.0,False,False,Single Family Residence,www.zillow.com/homedetails/5265-Ambrosia-Ln-Merritt-Island-FL-32953/331435753_zpid/,490060.0,39760.0,3904.0,24.0,21.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,False,False,True,6736.0,False,276.5130260521042,9.0,5.3
1823,43409749,SINGLE_FAMILY,FOR_SALE,136,0,690000.0,330 Surfspray Dr,32953,1965,3.0,2.0,1188.0,Square Feet,8712.0,Square Feet,653900.0,28.378511,-80.69266,28.0,674.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/330-Surfspray-Dr-Merritt-Island-FL-32953/43409749_zpid/,369680.0,39760.0,3812.0,23.0,20.0,6.443,5.636,6.831,2.0,True,False,False,False,True,False,False,True,True,4280.0,True,580.8080808080808,6.0,1.3
1824,43498366,SINGLE_FAMILY,FOR_SALE,123,1,690000.0,840 Daytona Dr NE,32905,1967,5.0,3.0,1886.0,Square Feet,13939.2,Square Feet,690000.0,28.0177,-80.58972,63.0,898.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/840-Daytona-Dr-NE-Palm-Bay-FL-32905/43498366_zpid/,326610.0,53787.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,0.0,True,False,False,False,False,False,False,True,True,1963.0,True,365.8536585365854,3.0,2.7
1825,43444117,SINGLE_FAMILY,FOR_SALE,11,0,695000.0,816 Spanish Cove Dr,32940,1991,3.0,2.0,2185.0,Square Feet,8712.0,Square Feet,671600.0,28.21116,-80.69557,24.0,612.0,False,161.0,False,False,Single Family Residence,www.zillow.com/homedetails/816-Spanish-Cove-Dr-Melbourne-FL-32940/43444117_zpid/,459100.0,19307.0,3739.0,23.0,20.0,6.443,5.636,6.831,2.0,True,True,False,False,True,True,False,True,False,3130.0,True,318.07780320366135,9.0,3.8
1826,54613766,SINGLE_FAMILY,FOR_SALE,7,0,695000.0,4845 Chesterfield Ln,32934,2002,3.0,2.0,2251.0,Square Feet,48787.200000000004,Square Feet,692700.0,28.157345,-80.708145,69.0,1020.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4845-Chesterfield-Ln-Melbourne-FL-32934/54613766_zpid/,507750.0,19307.0,3355.0,24.0,19.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,True,False,4440.0,False,308.751665926255,4.0,3.5
1827,251164661,SINGLE_FAMILY,FOR_SALE,40,1,695000.0,43 Lagoon Way,32780,2019,3.0,3.0,2597.0,Square Feet,10018.8,Square Feet,695000.0,28.548168,-80.79425,25.0,830.0,False,152.0,False,False,Single Family Residence,www.zillow.com/homedetails/43-Lagoon-Way-Titusville-FL-32780/251164661_zpid/,535570.0,7433.0,3240.0,26.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,True,6671.0,True,267.6164805544859,4.0,2.1
1828,251163701,SINGLE_FAMILY,FOR_SALE,33,0,696000.0,2540 Addison Dr,32940,2022,4.0,4.0,2303.0,Square Feet,3920.4,Square Feet,674800.0,28.216732,-80.731544,26.0,605.0,False,146.0,False,False,Single Family Residence,www.zillow.com/homedetails/2540-Addison-Dr-Melbourne-FL-32940/251163701_zpid/,406370.0,19307.0,3343.0,24.0,19.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,False,False,5359.0,False,302.21450282240556,8.0,2.5
1829,2054958182,SINGLE_FAMILY,FOR_SALE,122,0,697000.0,1303 Great Belt Cir,32940,2021,3.0,4.0,2807.0,Square Feet,16988.4,Square Feet,697000.0,28.199099,-80.73235,12.0,392.0,False,209.0,False,True,Single Family Residence,www.zillow.com/homedetails/1303-Great-Belt-Cir-Melbourne-FL-32940/2054958182_zpid/,270250.0,13560.0,4425.0,25.0,22.0,6.443,5.636,6.831,3.0,True,True,False,False,True,False,False,False,False,5797.0,False,248.307801923762,9.0,3.8
1830,43397770,SINGLE_FAMILY,FOR_SALE,179,1,699000.0,4287 N Indian River Dr,32927,1959,5.0,3.0,2326.0,Square Feet,29185.2,Square Feet,660700.0,28.441263,-80.75941,47.0,1349.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4287-N-Indian-River-Dr-Cocoa-FL-32927/43397770_zpid/,546530.0,10889.0,3825.0,24.0,19.0,6.443,5.636,6.831,1.0,True,False,False,False,True,False,False,True,True,3458.0,True,300.5159071367154,2.0,4.1
1831,43442859,SINGLE_FAMILY,FOR_SALE,31,0,699000.0,521 Pinehurst Ave,32940,1980,4.0,3.0,2558.0,Square Feet,26136.0,Square Feet,699000.0,28.223013,-80.68595,32.0,1323.0,False,21.0,False,False,Single Family Residence,www.zillow.com/homedetails/521-Pinehurst-Ave-Melbourne-FL-32940/43442859_zpid/,515840.0,19307.0,3949.0,14.0,16.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,False,2968.0,False,273.26035965598123,9.0,3.7
1832,43452388,SINGLE_FAMILY,FOR_SALE,169,0,699000.0,348 Sheridan Ave,32937,1977,4.0,2.0,2154.0,Square Feet,7840.8,Square Feet,655900.0,28.180574,-80.598305,33.0,819.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/348-Sheridan-Ave-Satellite-Beach-FL-32937/43452388_zpid/,455600.0,20367.0,3805.0,24.0,19.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,False,False,7272.0,False,324.5125348189415,9.0,0.2
1833,43454882,SINGLE_FAMILY,FOR_SALE,115,0,699000.0,2673 Shell Wood Dr,32934,1983,5.0,3.0,2392.0,Square Feet,43560.0,Square Feet,699000.0,28.152832,-80.701065,175.0,2746.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2673-Shell-Wood-Dr-Melbourne-FL-32934/43454882_zpid/,490610.0,19307.0,3809.0,23.0,19.0,6.443,5.636,6.831,2.0,True,False,False,False,True,False,False,True,True,4484.0,True,292.2240802675585,4.0,3.0
1834,43457852,SINGLE_FAMILY,FOR_SALE,73,0,699000.0,8552 Sylvan Dr,32904,1961,4.0,3.0,4164.0,Square Feet,34848.0,Square Feet,659500.0,28.087252,-80.68327,48.0,738.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/8552-Sylvan-Dr-West-Melbourne-FL-32904/43457852_zpid/,395910.0,14563.0,3873.0,24.0,19.0,6.443,5.636,6.831,0.0,True,False,False,False,False,True,False,False,False,2460.0,False,167.86743515850145,6.0,2.1
1835,43525618,SINGLE_FAMILY,FOR_SALE,2,0,699000.0,8625 Fleming Grant Rd,32976,1992,3.0,2.0,1895.0,Square Feet,66211.2,Square Feet,699000.0,27.870958,-80.515076,3.0,77.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/8625-Fleming-Grant-Rd-Micco-FL-32976/43525618_zpid/,365720.0,19341.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,True,False,2039.0,True,368.8654353562005,6.0,7.2
1836,43526695,SINGLE_FAMILY,FOR_SALE,101,0,699000.0,3960 Leslie Dr,32976,1984,4.0,3.0,2152.0,Square Feet,44866.8,Square Feet,655300.0,27.86006,-80.49456,19.0,362.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3960-Leslie-Dr-Micco-FL-32976/43526695_zpid/,333250.0,19341.0,3894.0,23.0,20.0,6.443,5.636,6.831,0.0,True,False,False,False,False,False,False,True,False,4383.0,True,324.81412639405204,6.0,8.7
1837,54612826,SINGLE_FAMILY,FOR_SALE,128,0,699000.0,409 Lighthouse Landing St,32937,1989,3.0,3.0,1783.0,Square Feet,7840.8,Square Feet,665500.0,28.205296,-80.607574,82.0,1291.0,False,40.0,False,False,Single Family Residence,www.zillow.com/homedetails/409-Lighthouse-Landing-St-Satellite-Beach-FL-32937/54612826_zpid/,450030.0,20367.0,3258.0,32.0,21.0,6.443,5.636,6.831,2.0,True,True,False,False,True,True,False,True,False,5066.0,False,392.03589455973076,8.0,1.5
1838,2053650352,SINGLE_FAMILY,FOR_SALE,53,0,699000.0,385 Loymer Cir,32953,2022,3.0,3.0,2435.0,Square Feet,14374.799999999996,Square Feet,699000.0,28.417416,-80.70373,31.0,554.0,False,85.0,False,False,Single Family Residence,www.zillow.com/homedetails/385-Loymer-Cir-Merritt-Island-FL-32953/2053650352_zpid/,270250.0,39760.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,3.0,True,True,False,False,True,True,False,False,False,5521.0,False,287.0636550308008,9.0,2.7
1839,43401384,SINGLE_FAMILY,FOR_SALE,66,0,699900.0,2281 Friday Rd,32926,1983,4.0,3.0,2646.0,Square Feet,152024.40000000002,Square Feet,661900.0,28.39633,-80.806885,88.0,1083.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2281-Friday-Rd-Cocoa-FL-32926/43401384_zpid/,497480.0,10889.0,4056.0,24.0,21.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,True,False,4934.0,False,264.5124716553288,3.0,2.9
1840,43402188,SINGLE_FAMILY,FOR_SALE,106,0,699900.0,1030 Gray Rd,32926,1990,3.0,4.0,4685.0,Square Feet,89733.6,Square Feet,699900.0,28.372166,-80.774994,50.0,761.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1030-Gray-Rd-Cocoa-FL-32926/43402188_zpid/,635880.0,10889.0,4396.0,24.0,21.0,6.443,5.636,6.831,4.0,True,False,False,False,True,False,True,True,False,6264.0,True,149.39167556029884,3.0,0.9
1841,43429851,SINGLE_FAMILY,FOR_SALE,108,0,699900.0,795 Pine Pl,32952,1964,4.0,3.0,3016.0,Square Feet,33105.6,Square Feet,699900.0,28.319204,-80.68184,213.0,2416.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/795-Pine-Pl-Merritt-Island-FL-32952/43429851_zpid/,497060.0,39760.0,3822.0,24.0,21.0,6.443,5.636,6.831,2.0,True,True,False,False,True,True,False,True,False,6613.0,False,232.06233421750665,8.0,1.1
1842,43433297,SINGLE_FAMILY,FOR_SALE,96,0,699900.0,3680 S Tropical Trl,32952,1962,3.0,2.0,1736.0,Square Feet,69696.0,Square Feet,720400.0,28.292984,-80.67873,21.0,620.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3680-S-Tropical-Trl-Merritt-Island-FL-32952/43433297_zpid/,414370.0,39760.0,2479.0,22.0,18.0,6.443,5.636,6.831,1.0,True,False,False,False,True,True,False,False,False,3951.0,False,403.16820276497697,8.0,2.9
1843,43437927,SINGLE_FAMILY,FOR_SALE,3,0,699900.0,111 Deleon Rd,32931,1962,2.0,2.0,1154.0,Square Feet,9583.2,Square Feet,599500.0,28.317162,-80.61677,16.0,344.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/111-Deleon-Rd-Cocoa-Beach-FL-32931/43437927_zpid/,538190.0,51467.0,1991.0,20.0,11.0,6.443,5.636,6.831,1.0,True,False,False,False,True,False,False,True,True,6724.0,True,606.4991334488735,9.0,0.6
1844,43466003,SINGLE_FAMILY,FOR_SALE,31,0,699900.0,915 Bluewater Dr,32937,1967,4.0,2.0,1892.0,Square Feet,10454.4,Square Feet,699400.0,28.141142,-80.58432,28.0,540.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/915-Bluewater-Dr-Indian-Harbour-Beach-FL-32937/43466003_zpid/,418300.0,124815.0,3633.0,24.0,19.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,False,False,2049.0,False,369.9260042283298,10.0,2.8
1845,66685817,SINGLE_FAMILY,FOR_SALE,98,1,699900.0,7341 Glenwood Rd,32927,1977,4.0,3.0,3260.0,Square Feet,297514.8,Square Feet,659400.0,28.485523,-80.79945,87.0,1152.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/7341-Glenwood-Rd-Cocoa-FL-32927/66685817_zpid/,447680.0,10889.0,4183.0,23.0,20.0,6.443,5.636,6.831,0.0,True,False,False,False,False,False,False,False,False,6288.0,False,214.69325153374234,8.0,0.3
1846,251164921,SINGLE_FAMILY,FOR_SALE,60,0,699900.0,2795 Vuldarno Ln,32940,2019,4.0,4.0,2852.0,Square Feet,3484.8,Square Feet,673100.0,28.237104,-80.73286,41.0,980.0,False,156.0,False,False,Single Family Residence,www.zillow.com/homedetails/2795-Vuldarno-Ln-Melbourne-FL-32940/251164921_zpid/,552780.0,19307.0,3917.0,24.0,21.0,6.443,5.636,6.831,2.0,True,True,False,False,True,False,False,True,False,5082.0,True,245.40673211781206,8.0,1.2
1847,2060947854,SINGLE_FAMILY,FOR_SALE,51,0,699900.0,4345 Horse Shoe Bnd,32953,1991,3.0,2.0,2051.0,Square Feet,51400.799999999996,Square Feet,699900.0,28.435432,-80.71457,44.0,706.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4345-Horse-Shoe-Bnd-Merritt-Island-FL-32953/2060947854_zpid/,270250.0,39760.0,3053.4541188738267,100.0,5.0,6.443,5.636,6.831,2.0,True,False,False,False,True,True,False,True,False,0.0,False,341.24817162359824,9.0,4.0
