,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zipcode,zpid,listing_sub_type.is_newHome,zestimate,listing_sub_type.is_FSBA,listing_sub_type.is_comingSoon,datePriceChanged,group_type,priceChange,priceReduction,priceSuffix,providerListingID,unit,videoCount,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,listing_sub_type.is_bankOwned
251,3.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/533c8d2f25810def18e73ff2b2accf20-p_e.jpg,False,True,False,False,False,False,False,28.21823,2106.0,-80.72988,sqft,5227.2,BUILDER_SPEC,574855.0,574855.0,,False,FL,2245 Reeling Cir,,511296000.0,32940,2052935436,True,,,,,,,,,,,,,,,
252,1.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a7f0e8b24adc2963391b7f71986d1170-p_e.jpg,False,True,False,False,False,False,False,28.177767,810.0,-80.65894,sqft,6534.0,,280000.0,280000.0,1800.0,False,FL,4363 Eleanor Dr,157560.0,512054000.0,32935,54613288,,271800.0,True,,,,,,,,,,,,,
253,3.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/db9d583f5f5086676c4fc4f052369b01-p_e.jpg,False,True,False,False,False,False,False,28.144222,1745.0,-80.6466,sqft,5662.8,,340000.0,340000.0,2100.0,False,FL,1620 Clover Cir,269210.0,512171000.0,32935,43463277,,331100.0,True,,,,,,,,,,,,,
254,3.0,5.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/304a5060cc61d5f76be970fa67983a69-p_e.jpg,False,True,False,False,False,False,False,28.09059,2601.0,-80.71144,sqft,9583.2,BUILDER_SPEC,492435.0,492435.0,,False,FL,1203 Dunes Ave,,512171000.0,32904,2052935767,True,,,,,,,,,,,,Sun. 2-4pm,True,"[{'open_house_end': 1707696000000, 'open_house_start': 1707688800000}]",
255,2.0,3.0,Titusville,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c7a7bcae0b0ee35f7f5368ea78f06866-p_e.jpg,False,True,False,False,False,False,False,28.62551,1615.0,-80.85764,acres,0.26,,334900.0,334900.0,2170.0,False,FL,3967 Ridgewood Dr,266010.0,512171000.0,32796,43374447,,,,,,,,,,,,,,,,True
256,3.0,5.0,West Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/304a5060cc61d5f76be970fa67983a69-p_e.jpg,False,True,False,False,False,False,False,28.08944,2601.0,-80.71071,sqft,9583.2,BUILDER_SPEC,493435.0,493435.0,1866.0,False,FL,4976 Barr St,70000.0,513634000.0,32904,339806674,True,483900.0,,,,,,,,,,,Sun. 2-4pm,True,"[{'open_house_end': 1707696000000, 'open_house_start': 1707688800000}]",
257,3.0,5.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/304a5060cc61d5f76be970fa67983a69-p_e.jpg,False,True,False,False,False,False,False,28.090117,2601.0,-80.71143,sqft,9583.2,BUILDER_SPEC,493435.0,493435.0,,False,FL,1233 Dunes Ave,,513812000.0,32904,2052936125,True,,,,,,,,,,,,Sun. 2-4pm,True,"[{'open_house_end': 1707696000000, 'open_house_start': 1707688800000}]",
258,2.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/704bd4ff306675dc24fda5f424cb3990-p_e.jpg,False,True,False,False,False,False,False,28.089659,1756.0,-80.71143,sqft,6969.6,BUILDER_SPEC,425155.0,425155.0,,False,FL,1263 Dunes Ave,,514242000.0,32904,2052936228,True,,,,,,,,,,,,Sun. 2-4pm,True,"[{'open_house_end': 1707696000000, 'open_house_start': 1707688800000}]",
259,2.0,3.0,Indialantic,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9fb238487cea9ebb4f3f0d3a1382b703-p_e.jpg,False,True,False,False,False,False,False,28.114187,1586.0,-80.58322,sqft,10018.8,,585000.0,585000.0,,False,FL,559 N Sonora Cir,418140.0,516113000.0,32903,43473969,,,True,,,,,,,,,,,,,
260,5.0,5.0,Rockledge,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a85cdcc9d962e0e1d73d1d771c8ec19f-p_e.jpg,False,True,False,False,False,False,False,28.320124,4679.0,-80.71072,acres,0.74,,2000000.0,2000000.0,9081.0,False,FL,1421 Rockledge Dr,1272440.0,516113000.0,32955,43429546,,,True,,,,,,,,,,,,,
261,2.0,3.0,Cocoa,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b375dea871de4d32a8b28f72429823b3-p_e.jpg,False,True,False,False,False,False,False,28.419647,1244.0,-80.78947,acres,1.01,,419900.0,419900.0,,False,FL,3202 Geona St,284450.0,517022000.0,32926,43398910,,,True,,,,,,,,,,,,,
262,1.0,1.0,Melbourne Beach,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d2fd98787684f632325a7206464e9b62-p_e.jpg,False,True,False,False,False,False,False,28.039381,400.0,-80.54926,sqft,3049.2,,299900.0,299900.0,3717.0,False,FL,665 Horizon Ln,152000.0,517022000.0,32951,54619560,,293300.0,True,,,,,,,,,,,,,
263,2.0,3.0,Satellite Beach,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4145f67f492039940cf5225433e56b48-p_e.jpg,False,True,False,False,False,False,False,28.195166,2264.0,-80.60279,sqft,6098.4,,689000.0,689000.0,3440.0,False,FL,279 Montecito Dr,488330.0,517022000.0,32937,104086530,,684900.0,True,,,,,,,,,,,,,
264,2.0,3.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3f4e4db78bd7c016767bb1396dacd177-p_e.jpg,False,True,False,False,False,False,False,27.960428,1150.0,-80.65352,acres,0.26,,292500.0,292500.0,1851.0,False,FL,1436 Ashboro Cir SE,201070.0,517666000.0,32909,50124926,,290600.0,True,,,,,,,,,,,,,
265,2.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/014b832da5e30caf95e026345bac95f0-p_e.jpg,False,True,False,False,False,False,False,27.983862,1828.0,-80.65208,sqft,10018.8,BUILDER_SPEC,350495.0,350495.0,1604.0,False,FL,749 Brickell St SE,36840.0,517724000.0,32909,43513143,True,341900.0,,,,,,,,,,,,,,
266,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d9886349dfe6947e1575148020428603-p_e.jpg,False,True,False,False,False,False,False,27.983965,1504.0,-80.68261,sqft,10018.8,,310000.0,310000.0,,False,FL,449 Harrington St SW,203950.0,518444000.0,32908,43510246,,,True,,,,,,,,,,,,,
267,2.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/241fa18c7ce89836af8022c8ceb5df64-p_e.jpg,False,True,False,False,False,False,False,27.942616,1828.0,-80.678345,sqft,10018.8,BUILDER_SPEC,337495.0,337495.0,1842.0,False,FL,266 Heritage St SW,35000.0,518444000.0,32908,104087181,True,325900.0,,,,,,,,,,,,,,
268,2.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/241fa18c7ce89836af8022c8ceb5df64-p_e.jpg,False,True,False,False,False,False,False,27.984804,1828.0,-80.65955,sqft,10018.8,BUILDER_SPEC,342495.0,342495.0,1643.0,False,FL,481 Bluefields St SE,36000.0,518444000.0,32909,339804621,True,335700.0,,,,,,,,,,,,,,
269,2.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/014b832da5e30caf95e026345bac95f0-p_e.jpg,False,True,False,False,False,False,False,27.984549,1828.0,-80.65903,sqft,10018.8,BUILDER_SPEC,350495.0,350495.0,1655.0,False,FL,510 Bluefields St SE,36000.0,518965000.0,32909,104078832,True,341800.0,,,,,,,,,,,,,,
270,2.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d1601b5e7cd5571ca58db010b482dec9-p_e.jpg,False,True,False,True,False,False,False,27.972403,2052.0,-80.64897,,,BUILDER_PLAN,343900.0,343900.0,2058.0,False,FL,"Willow Plan, Palm Bay",,519998000.0,32909,2063423218,True,338700.0,,,1704787200000.0,BUILDER_COMMUNITY,-10000.0,"$10,000 (Jan 9)",+,8752,# TGQ1EW,,,,,
271,2.0,4.0,Satellite Beach,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7c75a02a677bcfb00a3c0870e010e048-p_e.jpg,False,True,False,False,False,False,False,28.20063,1994.0,-80.607414,sqft,9147.6,,1140000.0,1140000.0,,False,FL,403 Saint George Ct,,520161000.0,32937,2052842080,,,True,,,,,,,,,,Sun. 11am-2pm,True,"[{'open_house_end': 1707688800000, 'open_house_start': 1707678000000}]",
272,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a3c1ad2e3cc659119458b3488408b42b-p_e.jpg,False,True,False,False,False,False,False,28.007565,1858.0,-80.66954,sqft,10018.8,,369900.0,369900.0,1999.0,False,FL,419 Veronica Ave NE,281820.0,522081000.0,32907,80774258,,,True,,,,,,,,,,,,,
273,2.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/30f8f42443e31ce48d58b9d52109f661-p_e.jpg,False,True,False,False,False,False,False,27.969746,1863.0,-80.675964,acres,0.26,BUILDER_SPEC,339999.0,339999.0,2032.0,False,FL,1203 Sexton Rd SW,22000.0,522720000.0,32908,104139245,True,338400.0,,,,,,,,,,,,,,
274,2.0,2.0,Titusville,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bc0b4eec3d7d12fbc7a244ce572d3f77-p_e.jpg,False,True,False,False,False,False,False,28.587816,1004.0,-80.82007,sqft,4791.6,,215000.0,215000.0,1650.0,False,FL,2373 Talmadge Dr,133460.0,523242000.0,32780,43379127,,210800.0,True,,,,,,,,,,Sun. 12-2pm,True,"[{'open_house_end': 1707688800000, 'open_house_start': 1707681600000}]",
275,3.0,3.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2e9cf79b3e4fd7e24b580144832afd80-p_e.jpg,False,True,False,False,False,False,False,28.189539,2031.0,-80.72773,sqft,6534.0,BUILDER_SPEC,610063.0,610063.0,,False,FL,2448 Pangea Cir,,523296000.0,32940,2052938738,True,,,,,,,,,,,,,,,
276,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a512bb1136a624a12c88269d7a41443f-p_e.jpg,False,True,False,False,False,False,False,27.91622,1545.0,-80.652954,sqft,10018.8,,305000.0,305000.0,1949.0,False,FL,3116 Weyburn Ave SE,220540.0,525653000.0,32909,43518399,,293200.0,,True,,,,,,,,,,,,
277,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d828567221c0474b409bed050174d501-p_e.jpg,False,True,False,False,False,False,False,27.944374,1056.0,-80.63286,sqft,10018.8,,210000.0,210000.0,1935.0,False,FL,2025 Randall Ave SE,174100.0,526787000.0,32909,43517352,,,True,,,,,,,,,,,,,
278,5.0,3.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/961833e17a5cd25619b57b87f9a6b59f-p_e.jpg,False,True,False,False,False,False,False,28.212494,2413.0,-80.73017,sqft,3920.4,BUILDER_SPEC,623750.0,623750.0,,False,FL,8526 Lyside Dr,,527309000.0,32940,2052939812,True,,,,,,,,,,,,,,,
279,3.0,5.0,Titusville,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b31ed5d63d7966c96e12e4b7a80ab6a2-p_e.jpg,False,True,False,False,False,False,False,28.543945,2763.0,-80.806015,sqft,5662.8,,385000.0,385000.0,2500.0,False,FL,782 Marian Ct,355130.0,528555000.0,32780,71026058,,377600.0,True,,,,,,,,,,,,,
280,2.0,3.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/20a601b9aa65b7ff1bc87c52bc37cd80-p_e.jpg,False,True,False,False,False,False,False,28.123,988.0,-80.64716,sqft,7840.8,,275000.0,275000.0,,False,FL,1651 Arthur Ave,185460.0,529231000.0,32935,43471366,,,True,,,,,,,,,,,,,
281,3.0,4.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cffa660ff304919a8fd85559d7607bc0-p_e.jpg,False,True,False,False,False,False,False,28.133463,2427.0,-80.5935,sqft,9583.2,,825000.0,825000.0,4228.0,False,FL,3529 Poseidon Way,581700.0,529231000.0,32903,66690902,,821900.0,,True,1700726400000.0,,35100.0,,,,,,,,,
282,3.0,4.0,Titusville,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7028113112d07fc4f13897fc063afda5-p_e.jpg,False,True,False,False,False,False,False,28.545713,2763.0,-80.80272,sqft,6534.0,,385000.0,385000.0,2689.0,False,FL,5327 Enchanted Ave,352020.0,529749000.0,32780,80760600,,379700.0,True,,,,,,,,,,,,,
283,2.0,4.0,Titusville,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/06ed35fe02fe5266cec4074b508067fd-p_e.jpg,False,True,False,False,False,False,False,28.589731,1868.0,-80.84875,sqft,8712.0,,269500.0,269500.0,,False,FL,3424 Willis Dr,207690.0,532797000.0,32796,43378045,,,True,,,,,,,,,,,,,
284,3.0,3.0,Cocoa,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e1f13f5fea042249bc62ffbdac322034-p_e.jpg,False,True,False,False,False,False,False,28.424156,1300.0,-80.82251,acres,1.61,,425000.0,425000.0,2024.0,False,FL,4805 Citrus Blvd,307970.0,534034000.0,32926,43399695,,419300.0,True,,,,,,,,,,,,,
285,2.0,3.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cdb09a5bac1590bd8fe6180599c20149-p_e.jpg,False,True,False,False,False,False,False,28.071915,1691.0,-80.62524,acres,0.25,,419000.0,419000.0,2199.0,False,FL,2414 Country Club Rd,278090.0,534483000.0,32901,43487876,,412100.0,True,,,,,,,,,,,,,
286,2.0,4.0,Grant,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/926bbc6b2151fcace2f1d0bcc48d039d-p_e.jpg,False,True,False,False,False,False,False,27.899443,2319.0,-80.5178,sqft,10018.8,BUILDER_SPEC,438190.0,438190.0,,False,FL,5022 Alabaster Dr,,534663000.0,32949,2052940946,True,,,,,,,,,,,,,,,
287,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/676119f7c3b6a71f8dac830764b6ace0-p_e.jpg,False,True,False,False,False,False,False,27.976572,1290.0,-80.63892,sqft,10018.8,,289000.0,289000.0,,False,FL,959 Sable Cir SE,190370.0,535205000.0,32909,43513531,,,True,,,,,,,,,,,,,
288,3.0,4.0,Grant,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1e3fe2c39f5be18338d22cfe9e13ab21-p_e.jpg,False,True,False,False,False,False,False,27.899195,2312.0,-80.51773,sqft,9583.2,BUILDER_SPEC,470945.0,470945.0,,False,FL,4883 Alabaster Dr,,535205000.0,32949,2052941012,True,,,,,,,,,,,,,,,
289,2.0,3.0,Micco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7054316b24769facb8ce28fc25a62f81-p_e.jpg,False,True,False,False,False,False,False,27.853071,2085.0,-80.50082,acres,3.26,,749999.0,749999.0,,False,FL,9577 Parker Dr,507140.0,,32976,43526506,,,True,,,,,,,,,,,,,
290,2.0,3.0,Cocoa,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/621758f0e3acb37ae36e336d017b9817-p_e.jpg,False,True,False,False,False,False,False,28.390194,1200.0,-80.7593,sqft,8276.4,,307900.0,307900.0,1947.0,False,FL,2506 Auburn Dr,145520.0,539495000.0,32926,43407213,,302000.0,True,,,,,,,,,,,,,
291,2.0,2.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5bceea6a5d5b9a956da3da79563335e3-p_e.jpg,False,True,False,True,False,False,False,28.200165,1655.0,-80.74207,,,BUILDER_PLAN,411990.0,411990.0,2881.0,False,FL,"Hallmark Plan, Del Webb at Viera",,553165000.0,32940,2058351825,True,401600.0,,,1702368000000.0,BUILDER_COMMUNITY,2000.0,,+,29517665,# 6G0DAT,,,,,
292,3.0,3.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/70756d79c0f8f578cb1b526566334df0-p_e.jpg,False,True,False,True,False,False,False,28.218119,2106.0,-80.725685,,,BUILDER_PLAN,507900.0,507900.0,3200.0,False,FL,"Cabrera II Plan, Reeling Park",,558285000.0,32940,2078530288,True,494100.0,,,1693033200000.0,BUILDER_COMMUNITY,3000.0,,+,24948941,# BB8B1W,,,,,
293,3.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f34d8a7d85e4c3bde865bae9398eda28-p_e.jpg,False,True,False,True,False,False,False,27.989197,2094.0,-80.6489,,,BUILDER_PLAN,379995.0,379995.0,2299.0,False,FL,"Passionflower II Plan, Aspire at Palm Bay",,560108000.0,32909,2055290656,True,372500.0,,,1706169600000.0,BUILDER_COMMUNITY,-10000.0,"$10,000 (Jan 25)",+,30018255,# WWNCTW,,,,,
294,2.0,3.0,Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5d9bd4a02e5c22b55070e93ebe9ad089-p_e.jpg,False,True,False,False,False,False,False,28.157345,2251.0,-80.708145,acres,1.12,,695000.0,695000.0,3355.0,False,FL,4845 Chesterfield Ln,507750.0,564285000.0,32934,54613766,,692700.0,True,,,,,,,,,,,,,
295,2.0,4.0,Titusville,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/deb6dfdb6cd9ef95d1fde01bd437da54-p_e.jpg,False,True,False,True,False,False,False,28.499104,1707.0,-80.80755,,,BUILDER_PLAN,359990.0,359990.0,2194.0,False,FL,"Plan 1707 Modeled Plan, Toscana Village at Verona",,570745000.0,32780,2059978401,True,351600.0,,,1705392000000.0,BUILDER_COMMUNITY,5000.0,,+,29818681,# KFY5HG,,,,,
296,3.0,4.0,Merritt Island,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4ce3ab8d7343e44280e242681f2b5408-p_e.jpg,False,True,False,True,False,False,False,28.467985,2427.0,-80.6777,,,BUILDER_PLAN,508900.0,508900.0,3534.0,False,FL,"Sierra Plan, Island Forest Preserve",,572348000.0,32953,2066394087,True,495400.0,,,1704787200000.0,BUILDER_COMMUNITY,-30000.0,"$30,000 (Jan 9)",+,29572133,# K31Y9E,,,,,
297,2.0,4.0,West Melbourne,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fb31b235add6ad2b3146eb8ac7826e0d-p_e.jpg,False,True,False,False,False,False,False,28.046135,1873.0,-80.65346,sqft,6969.6,,439900.0,439900.0,2394.0,False,FL,2238 Attilburgh Blvd,341870.0,579336000.0,32904,124871267,,436000.0,True,,,,,,,,,,,,,
298,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/804d88447d705bf326d8c49d44bbcd77-p_e.jpg,False,True,False,False,False,False,False,27.964397,1768.0,-80.66385,acres,0.27,,378000.0,378000.0,1994.0,False,FL,1350 Mohegan Ter SE,248120.0,589954000.0,32909,43516036,,371600.0,True,,,,,,,,,,,,,
299,2.0,3.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/71f448fdcebf45605fcdaf8af5b198c8-p_e.jpg,False,True,False,False,False,False,False,27.938091,1670.0,-80.63677,sqft,10018.8,BUILDER_SPEC,328995.0,328995.0,1625.0,False,FL,2346 Ramsey Rd SE,25000.0,589954000.0,32909,104145774,True,319400.0,,,,,,,,,,,,,,
300,3.0,4.0,Rockledge,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3aeedf48ce924e5ef087f33cf4aaadd7-p_e.jpg,False,True,False,True,False,False,False,28.319817,2471.0,-80.73571,,,BUILDER_PLAN,440990.0,440990.0,2806.0,False,FL,"Neptune Plan, Huntington Cove",,590481000.0,32955,2057957751,True,429800.0,,,,BUILDER_COMMUNITY,,,+,30038528,# IV2SOP,,,,,
301,2.0,3.0,Rockledge,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/616011e4f30ed454f139c94bd3db6855-p_e.jpg,False,True,False,False,False,False,False,28.291039,1719.0,-80.71429,sqft,7840.8,,399950.0,399950.0,2310.0,False,FL,4284 Ventana Blvd,313590.0,597996000.0,32955,55824138,,399200.0,True,,,,,,,,,,,,,
302,3.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bdfce04317972ac925a90c5bf79de027-p_e.jpg,False,True,False,False,False,False,False,27.869495,2325.0,-80.64175,acres,2.53,,700000.0,700000.0,3618.0,False,FL,234 Deer Run Rd,451320.0,599701000.0,32909,43521301,,539800.0,,True,,,,,,,,,,,,
303,4.0,5.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1618a64a695f97009463c185c62535ab-p_e.jpg,False,True,False,False,False,False,False,27.929487,3482.0,-80.62823,acres,0.6900000000000001,,724999.0,724999.0,3081.0,False,FL,2600 Diane Ave SE,510660.0,599701000.0,32909,66685020,,714000.0,True,,,,,,,,,1.0,,,,
304,2.0,3.0,Grant,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/de44f0d9acc7e2f074544a70fddb7b9f-p_e.jpg,False,True,False,True,False,False,False,27.8954,1672.0,-80.51233,,,BUILDER_PLAN,331990.0,331990.0,2274.0,False,FL,"Aria Plan, Crystal Bay",,603969000.0,32949,2067272201,True,327500.0,,,1696230000000.0,BUILDER_COMMUNITY,5000.0,,+,29368237,# 88TYIP,,,,,
305,3.0,4.0,Palm Bay,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/efbd5822d8e170b7de944d89a541e24e-p_e.jpg,False,True,False,False,False,False,False,28.014467,2113.0,-80.58604,sqft,9147.6,,279000.0,279000.0,2160.0,False,FL,726 Atlanta Ave NE,237750.0,603993000.0,32905,43497571,,273500.0,True,,,,,,,,,,,,,
306,2.0,3.0,Satellite Beach,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1444d82c1118a46cfeaa73852ddc384a-p_e.jpg,False,True,False,False,False,False,False,28.167086,1680.0,-80.598366,sqft,8276.4,,625000.0,625000.0,2999.0,False,FL,555 Kale St,482390.0,606046000.0,32937,43459050,,625900.0,True,,,,,,,,,,,,,
307,5.0,4.0,Merritt Island,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1ecc5c81b02454490d3c916fa06a3f11-p_e.jpg,False,True,False,False,False,False,False,28.257711,3671.0,-80.66416,acres,10.6,,3950000.0,3950000.0,,False,FL,5655 S Tropical Trl,2175040.0,606695000.0,32952,153690102,,,True,,,,,,,,,,,,,
308,3.0,3.0,Melbourne,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a9cda91aa3746efde23eb3502c8dc8d3-p_e.jpg,False,True,False,False,False,False,False,28.196413,2127.0,-80.74662,sqft,6534.0,,649000.0,649000.0,3130.0,False,FL,2965 Dune Coast Pl,,607214000.0,32940,2054440553,,649200.0,True,,1707465600000.0,,-10000.0,"$10,000 (Feb 9)",,,,,,,,
309,3.0,4.0,Titusville,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/326aa14464cc4d65b8db1c0b45bcda2a-p_e.jpg,False,True,False,True,False,False,False,28.499104,3016.0,-80.80755,,,BUILDER_PLAN,439990.0,439990.0,3079.0,False,FL,"Plan 3016 Plan, Toscana Village at Verona",,607479000.0,32780,2059978390,True,428800.0,,,1705392000000.0,BUILDER_COMMUNITY,5000.0,,+,29818681,# NAOD4T,,,,,
310,2.0,3.0,Rockledge,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4d6cc414f4fc3b437501c6add2f14e10-p_e.jpg,False,True,False,False,False,False,False,28.267841,2036.0,-80.706635,sqft,9147.6,,565000.0,565000.0,2600.0,False,FL,840 Blackbird Ct,419830.0,612074000.0,32955,43434047,,564400.0,True,,,,,,,,,,,,,
311,2.0,3.0,Cocoa Beach,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7d2c21f27cd84948be2a13d39c944b83-p_e.jpg,False,True,False,False,False,False,False,28.336819,1544.0,-80.61212,acres,0.25,,799998.0,799998.0,3930.0,False,FL,142 Antigua Dr,533470.0,612074000.0,32931,43435137,,779200.0,True,,,,,,,,,,,,,
