,zpid,homeType,homeStatus,dateSoldString,daysOnZillow,priceOutlier,price,streetAddress,zipcode,yearBuilt,bathrooms,bedrooms,livingAreaValue,livingAreaUnits,lotAreaValue,lotAreaUnits,zestimate,latitude,longitude,favoriteCount,pageViewCount,newConstructionType,resoFacts.associationFee,listingSubType.isForeclosure,resoFacts.isSeniorCommunity,resoFacts.propertySubType,hdpUrl,taxAssessedValue,cityId,rentZestimate,restimateHighPercent,restimateLowPercent,mortgageRates.thirtyYearFixedRate,mortgageRates.fifteenYearFixedRate,mortgageRates.arm5Rate,resoFacts.garageSpaces,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasGarage,resoFacts.hasPrivatePool,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.taxAnnualAmount,resoFacts.waterViewYN,price/sqft,schoolMaxRating,schoolMinDistance
4105,43473117,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-22,329,0,485000.0,131 Harris Blvd,32903,1957,1.0,3.0,1056.0,Square Feet,8276.4,Square Feet,448000.0,28.126278,-80.57982,0.0,18.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/131-Harris-Blvd-Indialantic-FL-32903/43473117_zpid/,324040.0,19307.0,2500.0,12.0,24.0,6.68,5.974,6.834,0.0,True,False,False,False,False,False,False,False,False,3671.0,False,459.280303030303,9.0,1.7
4106,43474221,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-22,329,0,455000.0,471 Sea Horse Ave,32903,1973,2.0,3.0,1108.0,Square Feet,9147.6,Square Feet,471800.0,28.111324,-80.58055,0.0,9.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/471-Sea-Horse-Ave-Indialantic-FL-32903/43474221_zpid/,367270.0,52625.0,2500.0,10.0,21.0,6.68,5.974,6.834,1.0,True,False,False,False,True,False,False,False,False,3011.0,False,410.64981949458485,9.0,0.8
4107,43505575,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-22,329,0,474000.0,935 Holloway Trl,32950,1989,2.0,4.0,2200.0,Square Feet,15245.999999999998,Square Feet,491500.0,28.008652,-80.60106,0.0,9.0,False,28.0,False,False,Single Family Residence,www.zillow.com/homedetails/935-Holloway-Trl-Malabar-FL-32950/43505575_zpid/,368350.0,46375.0,2759.0,10.0,29.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,False,True,False,5011.0,False,215.45454545454547,6.0,2.9
4108,251164815,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-20,15,0,493000.0,8431 Laguna Cir,32976,2020,3.0,4.0,2396.0,Square Feet,10890.0,Square Feet,493000.0,27.876255,-80.53631,15.0,381.0,False,74.0,False,False,Single Family Residence,www.zillow.com/homedetails/8431-Laguna-Cir-Micco-FL-32976/251164815_zpid/,341290.0,13752.0,2635.0,23.0,12.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,False,True,True,2715.0,True,205.75959933222038,6.0,5.9
4109,2058408342,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-20,331,0,472000.0,3520 Rixford Way,32909,2023,3.0,4.0,2675.0,Square Feet,8276.4,Square Feet,489600.0,27.903706,-80.62716,0.0,1.0,False,50.0,False,False,Single Family Residence,www.zillow.com/homedetails/3520-Rixford-Way-Palm-Bay-FL-32909/2058408342_zpid/,278225.0,53787.0,2670.0,8.0,8.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,False,True,True,933.0,True,176.44859813084113,6.0,0.4
4110,339805968,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-18,333,0,462000.0,1773 Middlebury Dr SE,32909,2022,4.0,5.0,2610.0,Square Feet,6969.6,Square Feet,479400.0,27.904678,-80.62547,1.0,3.0,False,50.0,False,False,Single Family Residence,www.zillow.com/homedetails/1773-Middlebury-Dr-SE-Palm-Bay-FL-32909/339805968_zpid/,50000.0,53787.0,2600.0,9.0,8.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,False,False,False,258.0,False,177.01149425287358,6.0,0.3
4111,43387838,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-17,334,0,467000.0,548 Fairways Dr,32780,1996,2.0,2.0,1400.0,Square Feet,5227.0,Square Feet,484700.0,28.513975,-80.85925,0.0,2.0,False,0.0,False,True,nan,www.zillow.com/homedetails/548-Fairways-Dr-Titusville-FL-32780/43387838_zpid/,267770.0,7433.0,1994.0,10.0,12.0,6.68,5.974,6.834,0.0,False,True,False,False,False,False,False,True,True,2873.0,True,333.57142857142856,4.0,4.5
4112,43499824,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-17,334,0,485000.0,1130 Mina Ave NE,32907,1993,2.0,4.0,2244.0,Square Feet,15681.599999999999,Square Feet,486600.0,28.02657,-80.654396,0.0,15.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1130-Mina-Ave-NE-Palm-Bay-FL-32907/43499824_zpid/,377870.0,53787.0,2821.0,16.0,18.0,6.68,5.974,6.834,2.0,True,False,False,False,True,True,False,True,False,5772.0,False,216.1319073083779,5.0,2.5
4113,43500053,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-17,334,0,465000.0,897 Huntington St NE,32907,1999,2.0,4.0,2021.0,Square Feet,16117.199999999999,Square Feet,482600.0,28.019627,-80.64708,1.0,28.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/897-Huntington-St-NE-Palm-Bay-FL-32907/43500053_zpid/,319450.0,53787.0,2500.0,28.0,17.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,True,False,False,4794.0,False,230.0841167738743,5.0,2.7
4114,60341311,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-16,335,0,474900.0,646 Rochester Dr,32904,2001,2.0,3.0,1948.0,Square Feet,5662.8,Square Feet,493100.0,28.066578,-80.65018,0.0,5.0,False,241.0,False,True,Single Family Residence,www.zillow.com/homedetails/646-Rochester-Dr-West-Melbourne-FL-32904/60341311_zpid/,320140.0,14563.0,2242.0,11.0,9.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,False,False,3339.0,False,243.78850102669404,5.0,0.9
4115,61482030,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-15,336,0,475000.0,2775 Madrigal Ln,32904,2003,3.0,4.0,1963.0,Square Feet,9147.6,Square Feet,493100.0,28.0585,-80.6666,0.0,12.0,False,31.0,False,False,Single Family Residence,www.zillow.com/homedetails/2775-Madrigal-Ln-West-Melbourne-FL-32904/61482030_zpid/,360950.0,14563.0,2400.0,8.0,8.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,False,3295.0,False,241.97656647987773,5.0,0.3
4116,2055421637,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-15,336,0,496851.0,4528 Lago Vista Dr,32976,2023,3.0,4.0,2381.0,Square Feet,14374.799999999996,Square Feet,515800.0,27.876736,-80.53653,0.0,0.0,False,73.0,False,False,Single Family Residence,www.zillow.com/homedetails/4528-Lago-Vista-Dr-Sebastian-FL-32976/2055421637_zpid/,278225.0,13752.0,2949.0,15.0,17.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,False,True,True,595.0,True,208.6732465350693,6.0,5.9
4117,2070919277,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-15,336,0,457490.0,2125 Louisiana St,32780,2021,3.0,4.0,2300.0,Square Feet,8276.4,Square Feet,475000.0,28.552443,-80.82866,0.0,1.0,False,2.0,False,False,Single Family Residence,www.zillow.com/homedetails/2125-Louisiana-St-Titusville-FL-32780/2070919277_zpid/,278225.0,7433.0,2578.0,19.0,5.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,False,83.0,False,198.90869565217392,4.0,1.3
4118,43401549,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-14,337,0,480000.0,5215 Dalehurst Dr,32926,1994,3.0,5.0,2731.0,Square Feet,43560.0,Square Feet,498400.0,28.393318,-80.814224,0.0,10.0,False,2.0,False,False,Single Family Residence,www.zillow.com/homedetails/5215-Dalehurst-Dr-Cocoa-FL-32926/43401549_zpid/,300430.0,10889.0,3358.0,23.0,27.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,True,False,False,2873.0,False,175.75979494690588,3.0,3.2
4119,54612413,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-14,337,0,470000.0,8585 Eola Ct,32940,1999,2.0,4.0,1902.0,Square Feet,6969.6,Square Feet,488000.0,28.226444,-80.7228,0.0,10.0,False,230.0,False,False,Single Family Residence,www.zillow.com/homedetails/8585-Eola-Ct-Melbourne-FL-32940/54612413_zpid/,390440.0,19307.0,2495.0,8.0,5.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,False,False,2758.0,False,247.10830704521555,8.0,2.0
4120,43425347,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-13,338,0,465000.0,240 Island Beach Blvd,32952,1981,2.0,3.0,2220.0,Square Feet,11761.2,Square Feet,482900.0,28.337889,-80.695366,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/240-Island-Beach-Blvd-Merritt-Island-FL-32952/43425347_zpid/,339840.0,39760.0,2685.0,22.0,10.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,False,False,False,3530.0,False,209.45945945945945,8.0,0.7
4121,43444023,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-13,338,0,460000.0,281 Wickham Lakes Dr,32940,1997,2.0,4.0,1822.0,Square Feet,7405.2,Square Feet,477700.0,28.228582,-80.7238,0.0,8.0,False,230.0,False,False,Single Family Residence,www.zillow.com/homedetails/281-Wickham-Lakes-Dr-Melbourne-FL-32940/43444023_zpid/,381210.0,19307.0,2352.0,12.0,7.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,False,False,4772.0,False,252.46981339187707,8.0,1.8
4122,54603764,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-13,338,0,499900.0,5344 Judson Rd,32953,2002,2.0,3.0,1639.0,Square Feet,128066.4,Square Feet,519200.0,28.452406,-80.695625,0.0,18.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/5344-Judson-Rd-Merritt-Island-FL-32953/54603764_zpid/,437940.0,39760.0,2500.0,14.0,8.0,6.68,5.974,6.834,1.0,True,False,False,False,True,False,False,True,True,2601.0,True,305.0030506406345,9.0,5.1
4123,52396740,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-11,340,0,491500.0,890 Shaw Cir,32940,1999,2.0,3.0,1907.0,Square Feet,7405.2,Square Feet,510600.0,28.249489,-80.69467,0.0,13.0,False,34.0,False,False,Single Family Residence,www.zillow.com/homedetails/890-Shaw-Cir-Melbourne-FL-32940/52396740_zpid/,368670.0,19307.0,2500.0,8.0,8.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,False,2959.0,False,257.7346617724174,8.0,2.7
4124,43443706,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-10,341,0,475000.0,1359 Cypress Trace Dr,32940,1989,2.0,3.0,1893.0,Square Feet,9583.2,Square Feet,493600.0,28.2159,-80.69925,0.0,8.0,False,20.0,False,False,Single Family Residence,www.zillow.com/homedetails/1359-Cypress-Trace-Dr-Melbourne-FL-32940/43443706_zpid/,394980.0,19307.0,2570.0,9.0,11.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,True,2389.0,True,250.92445853143158,9.0,3.4
4125,54609187,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-10,341,0,500000.0,2563 Canterbury Cir,32955,2000,2.0,3.0,2051.0,Square Feet,8276.4,Square Feet,519500.0,28.277365,-80.72981,0.0,1.0,False,54.0,False,False,Single Family Residence,www.zillow.com/homedetails/2563-Canterbury-Cir-Rockledge-FL-32955/54609187_zpid/,437820.0,13560.0,2508.0,11.0,9.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,False,3089.0,True,243.78352023403218,7.0,1.8
4126,247228626,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-10,341,0,485000.0,1275 Fuji Dr,32940,2018,2.0,3.0,1770.0,Square Feet,6098.4,Square Feet,503900.0,28.25602,-80.69287,0.0,11.0,False,195.0,False,False,Single Family Residence,www.zillow.com/homedetails/1275-Fuji-Dr-Melbourne-FL-32940/247228626_zpid/,416970.0,19307.0,2414.0,16.0,10.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,False,True,False,4515.0,False,274.01129943502826,8.0,3.1
4127,247230296,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-10,341,0,460000.0,582 Sedges Ave,32904,2017,2.0,4.0,2046.0,Square Feet,7405.2,Square Feet,478000.0,28.047836,-80.69329,0.0,7.0,False,105.0,False,True,Single Family Residence,www.zillow.com/homedetails/582-Sedges-Ave-West-Melbourne-FL-32904/247230296_zpid/,414690.0,14563.0,2599.0,6.0,12.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,False,3242.0,False,224.82893450635387,5.0,1.8
4128,43441833,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-09,342,0,485000.0,430 Carmel Dr,32940,1994,3.0,3.0,2316.0,Square Feet,11325.6,Square Feet,504000.0,28.230524,-80.68907,0.0,6.0,False,150.0,False,False,Single Family Residence,www.zillow.com/homedetails/430-Carmel-Dr-Melbourne-FL-32940/43441833_zpid/,490550.0,19307.0,3767.0,21.0,15.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,True,True,True,2954.0,True,209.41278065630397,9.0,3.2
4129,43403866,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-07,344,0,472500.0,3725 Savannahs Trl,32953,1999,2.0,4.0,2342.0,Square Feet,11325.6,Square Feet,491200.0,28.421507,-80.67717,0.0,7.0,False,125.0,False,False,Single Family Residence,www.zillow.com/homedetails/3725-Savannahs-Trl-Merritt-Island-FL-32953/43403866_zpid/,466660.0,39760.0,3058.0,31.0,17.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,True,True,True,2928.0,True,201.75064047822374,9.0,3.3
4130,43465355,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-06,345,0,470000.0,514 Escambia St,32937,1972,2.0,4.0,2011.0,Square Feet,9583.2,Square Feet,566100.0,28.147148,-80.58868,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/514-Escambia-St-Indian-Harbour-Beach-FL-32937/43465355_zpid/,405520.0,124815.0,3499.0,14.0,20.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,False,False,False,1267.0,False,233.71456986573844,10.0,2.8
4131,43476459,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-06,345,0,493000.0,416 1st Ave,32903,1974,2.0,3.0,1795.0,Square Feet,12196.799999999996,Square Feet,512600.0,28.092558,-80.5748,0.0,15.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/416-1st-Ave-Indialantic-FL-32903/43476459_zpid/,499830.0,52625.0,3399.0,15.0,15.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,False,False,False,1810.0,False,274.65181058495824,9.0,0.6
4132,43434210,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-03,348,0,451000.0,1501 Chesapeake Ct,32940,1994,3.0,4.0,1994.0,Square Feet,16988.4,Square Feet,449000.0,28.262455,-80.70652,0.0,6.0,False,0.0,False,True,Single Family Residence,www.zillow.com/homedetails/1501-Chesapeake-Ct-Melbourne-FL-32940/43434210_zpid/,319770.0,19307.0,2999.0,32.0,15.0,6.68,5.974,6.834,3.0,True,False,False,False,True,False,True,True,True,2520.0,True,226.17853560682047,8.0,3.1
4133,43500498,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-03,348,0,465000.0,154 Nemo Cir NE,32907,1991,2.0,3.0,2093.0,Square Feet,14810.399999999996,Square Feet,483700.0,28.025288,-80.670944,0.0,37.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/154-Nemo-Cir-NE-Palm-Bay-FL-32907/43500498_zpid/,322420.0,53787.0,2470.0,17.0,17.0,6.68,5.974,6.834,2.0,False,False,False,False,True,False,False,False,False,3270.0,False,222.16913521261347,5.0,2.6
4134,50448952,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-03,348,0,498000.0,2831 Ohio St,32904,1988,2.0,3.0,2000.0,Square Feet,37026.0,Square Feet,518100.0,28.06197,-80.69898,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2831-Ohio-St-Melbourne-FL-32904/50448952_zpid/,394350.0,19307.0,2770.0,22.0,13.0,6.68,5.974,6.834,5.0,True,False,False,False,True,True,True,True,False,4876.0,False,249.0,5.0,1.8
4135,251164780,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-03,348,0,500000.0,4507 Broomsedge Cir,32904,2020,3.0,4.0,2761.0,Square Feet,6098.4,Square Feet,520100.0,28.056784,-80.69247,0.0,6.0,False,56.0,False,False,Single Family Residence,www.zillow.com/homedetails/4507-Broomsedge-Cir-West-Melbourne-FL-32904/251164780_zpid/,435400.0,14563.0,3043.0,13.0,11.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,False,False,925.0,False,181.09380659181457,5.0,1.5
4136,43457791,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-01,350,0,455000.0,824 Hunters Creek Dr,32904,1997,2.0,3.0,2282.0,Square Feet,9583.2,Square Feet,473500.0,28.092955,-80.67996,0.0,6.0,False,14.0,False,False,Single Family Residence,www.zillow.com/homedetails/824-Hunters-Creek-Dr-West-Melbourne-FL-32904/43457791_zpid/,370610.0,14563.0,2483.0,10.0,6.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,False,True,True,4047.0,True,199.38650306748465,6.0,1.9
4137,43467755,SINGLE_FAMILY,RECENTLY_SOLD,2023-03-01,350,0,465000.0,1501 Lime Dr,32935,1972,2.0,4.0,1678.0,Square Feet,13068.0,Square Feet,483900.0,28.13148,-80.6525,1.0,20.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1501-Lime-Dr-Melbourne-FL-32935/43467755_zpid/,310180.0,19307.0,2294.0,13.0,14.0,6.68,5.974,6.834,1.0,True,False,False,False,True,True,False,True,True,3394.0,True,277.1156138259833,4.0,0.3
4138,43367950,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,480000.0,3396 Lionel Rd,32754,1990,3.0,4.0,2328.0,Square Feet,108900.0,Square Feet,501600.0,28.706278,-80.84882,0.0,0.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3396-Lionel-Rd-Mims-FL-32754/43367950_zpid/,429260.0,25911.0,2999.0,33.0,17.0,6.68,5.974,6.834,2.0,False,False,True,False,True,True,False,True,True,2469.0,True,206.18556701030928,7.0,0.7
4139,43409945,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,470000.0,410 Mauna Loa Ct,32953,1966,2.0,4.0,1848.0,Square Feet,8712.0,Square Feet,489200.0,28.36963,-80.691086,0.0,14.0,False,2.0,False,False,Single Family Residence,www.zillow.com/homedetails/410-Mauna-Loa-Ct-Merritt-Island-FL-32953/43409945_zpid/,437790.0,39760.0,2578.0,15.0,15.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,False,True,True,4946.0,True,254.32900432900433,6.0,1.3
4140,43418929,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,468000.0,1355 Dolphin Ave,32952,1963,2.0,4.0,1851.0,Square Feet,9583.2,Square Feet,487100.0,28.380692,-80.67103,0.0,8.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1355-Dolphin-Ave-Merritt-Island-FL-32952/43418929_zpid/,333050.0,39760.0,2900.0,28.0,14.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,False,False,False,2919.0,False,252.8363047001621,6.0,1.8
4141,43439578,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,475000.0,6145 Meghan Dr,32940,1999,2.0,3.0,2006.0,Square Feet,7840.8,Square Feet,494400.0,28.246344,-80.68512,0.0,10.0,False,190.0,False,False,Single Family Residence,www.zillow.com/homedetails/6145-Meghan-Dr-Melbourne-FL-32940/43439578_zpid/,410170.0,19307.0,2521.0,10.0,8.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,True,True,False,4672.0,False,236.78963110667996,8.0,3.1
4142,43442691,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,476000.0,796 Suntree Woods Dr,32940,2001,2.0,3.0,1849.0,Square Feet,16552.8,Square Feet,495400.0,28.242609,-80.68781,0.0,5.0,False,50.0,False,False,Single Family Residence,www.zillow.com/homedetails/796-Suntree-Woods-Dr-Melbourne-FL-32940/43442691_zpid/,375300.0,19307.0,2550.0,8.0,10.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,True,True,True,2145.0,True,257.43645213628986,8.0,3.0
4143,43444088,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,500000.0,991 Palm Brook Dr,32940,1998,2.0,3.0,2359.0,Square Feet,9147.6,Square Feet,520400.0,28.206802,-80.69751,0.0,2.0,False,151.0,False,False,Single Family Residence,www.zillow.com/homedetails/991-Palm-Brook-Dr-Melbourne-FL-32940/43444088_zpid/,500780.0,19307.0,2600.0,12.0,8.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,True,True,True,3264.0,True,211.954217888936,9.0,3.9
4144,43454888,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,469900.0,2672 Shell Wood Dr,32934,1987,2.0,3.0,1907.0,Square Feet,43560.0,Square Feet,489100.0,28.152641,-80.7022,0.0,8.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2672-Shell-Wood-Dr-Melbourne-FL-32934/43454888_zpid/,403240.0,19307.0,2800.0,18.0,14.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,False,True,False,5221.0,False,246.40797063450447,4.0,3.0
4145,43466303,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,500000.0,148 Coral Way E,32903,1963,2.0,3.0,1728.0,Square Feet,10018.8,Square Feet,520400.0,28.130648,-80.58303,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/148-Coral-Way-E-Indialantic-FL-32903/43466303_zpid/,393670.0,19307.0,3200.0,16.0,12.0,6.68,5.974,6.834,2.0,True,False,False,False,True,False,False,False,False,1509.0,False,289.35185185185185,9.0,2.1
4146,104087150,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,474900.0,603 Brickell St SE,32909,2023,3.0,4.0,2675.0,Square Feet,10018.8,Square Feet,494300.0,27.983885,-80.65607,1.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/603-Brickell-St-SE-Palm-Bay-FL-32909/104087150_zpid/,36000.0,53787.0,2663.0,5.0,9.0,6.68,5.974,6.834,3.0,True,False,False,False,True,False,False,False,False,482.0,False,177.53271028037383,4.0,0.4
4147,337847000,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,50,0,482722.0,912 Covington Ct,32955,2022,3.0,4.0,2471.0,Square Feet,5662.8,Square Feet,472600.0,28.320232,-80.738144,17.0,366.0,False,46.0,False,False,Single Family Residence,www.zillow.com/homedetails/912-Covington-Ct-Rockledge-FL-32955/337847000_zpid/,30000.0,13560.0,2999.0,27.0,17.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,False,False,302.0,False,195.3549170376366,4.0,0.4
4148,339805628,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,480000.0,1195 Dania Cir NE,32905,2023,4.0,6.0,3453.0,Square Feet,6098.4,Square Feet,499600.0,28.024834,-80.64362,0.0,3.0,False,42.0,False,False,Single Family Residence,www.zillow.com/homedetails/1195-Dania-Cir-NE-Palm-Bay-FL-32905/339805628_zpid/,40000.0,53787.0,2719.0,14.0,8.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,True,621.0,True,139.00955690703736,4.0,2.3
4149,2058950778,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,461324.0,3371 Juncus Ct,32940,2023,3.0,4.0,2046.0,Square Feet,10454.0,Square Feet,480100.0,28.218643,-80.749275,0.0,9.0,False,200.0,False,False,Single Family Residence,www.zillow.com/homedetails/3371-Juncus-Ct-Melbourne-FL-32940/2058950778_zpid/,278225.0,19307.0,3399.0,25.0,18.0,6.68,5.974,6.834,2.0,False,False,False,False,True,False,False,False,False,1147.0,False,225.47605083088953,8.0,2.5
4150,2061198679,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-28,351,0,496000.0,4608 Lago Vista Dr,32976,2023,3.0,4.0,2381.0,Square Feet,10890.0,Square Feet,516200.0,27.876738,-80.53653,0.0,2.0,False,73.0,False,False,Single Family Residence,www.zillow.com/homedetails/4608-Lago-Vista-Dr-Sebastian-FL-32976/2061198679_zpid/,278225.0,13752.0,2635.0,23.0,12.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,False,True,True,594.0,True,208.31583368332633,6.0,5.9
4151,43409951,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-27,352,0,471000.0,405 San Cristobal Ct,32953,1966,2.0,3.0,1524.0,Square Feet,8712.0,Square Feet,490300.0,28.37032,-80.69109,1.0,17.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/405-San-Cristobal-Ct-Merritt-Island-FL-32953/43409951_zpid/,409870.0,39760.0,2244.0,27.0,20.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,True,True,1834.0,True,309.0551181102362,6.0,1.3
4152,43455648,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-27,90,0,460000.0,2288 Hamlet Dr,32934,1987,2.0,4.0,1928.0,Square Feet,13503.6,Square Feet,460000.0,28.14532,-80.685776,149.0,2442.0,False,29.0,False,False,Single Family Residence,www.zillow.com/homedetails/2288-Hamlet-Dr-Melbourne-FL-32934/43455648_zpid/,393710.0,19307.0,2500.0,17.0,12.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,True,False,False,5256.0,False,238.58921161825725,4.0,2.0
4153,104123713,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-27,352,0,490000.0,281 Grouper Cir SE,32909,2012,3.0,4.0,2558.0,Square Feet,13068.0,Square Feet,462800.0,27.997204,-80.66055,0.0,1.0,False,50.0,False,False,Single Family Residence,www.zillow.com/homedetails/281-Grouper-Cir-SE-Palm-Bay-FL-32909/104123713_zpid/,444530.0,53787.0,2752.0,44.0,13.0,6.68,5.974,6.834,3.0,True,True,False,False,True,False,False,True,False,4067.0,False,191.55590304925724,4.0,0.4
4154,337847002,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-27,352,0,472092.0,884 Covington Ct,32955,2023,2.0,4.0,2471.0,Square Feet,5662.8,Square Feet,491400.0,28.320183,-80.73864,0.0,3.0,False,36.0,False,False,Single Family Residence,www.zillow.com/homedetails/884-Covington-Ct-Rockledge-FL-32955/337847002_zpid/,30000.0,13560.0,2673.0,17.0,9.0,6.68,5.974,6.834,2.0,True,True,False,False,True,False,False,False,False,313.0,False,191.05301497369487,4.0,0.4
4155,43384043,SINGLE_FAMILY,RECENTLY_SOLD,2023-02-24,355,0,460000.0,3924 Tanglewood Cir,32780,1987,2.0,4.0,2326.0,Square Feet,10890.0,Square Feet,479000.0,28.568567,-80.81213,0.0,2.0,False,7.0,False,False,Single Family Residence,www.zillow.com/homedetails/3924-Tanglewood-Cir-Titusville-FL-32780/43384043_zpid/,315670.0,7433.0,2500.0,16.0,8.0,6.68,5.974,6.834,2.0,True,True,False,False,True,True,False,False,False,2324.0,False,197.76440240756665,6.0,0.4
